# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-05-22 20:10:06 EDT       (vaww02)
#
# Data for the following 33 site(s) are contained in this file
#    USGS 10293000 E WALKER RV NR BRIDGEPORT, CA
#    USGS 10308200 E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE
#    USGS 10344400 LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA
#    USGS 10346000 TRUCKEE R A FARAD CA
#    USGS 11160500 SAN LORENZO R A BIG TREES CA
#    USGS 11161000 SAN LORENZO R A SANTA CRUZ CA
#    USGS 11355010 PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA
#    USGS 11355500 HAT C NR HAT CREEK CA
#    USGS 11377100 SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA
#    USGS 11389500 SACRAMENTO R A COLUSA CA
#    USGS 11413000 N YUBA R BL GOODYEARS BAR CA
#    USGS 11421000 YUBA R NR MARYSVILLE CA
#    USGS 11427000 NF AMERICAN R A NORTH FORK DAM CA
#    USGS 11454000 PUTAH C NR WINTERS CA
#    USGS 11467000 RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA
#    USGS 11468000 NAVARRO R NR NAVARRO CA
#    USGS 11468500 NOYO R NR FORT BRAGG CA
#    USGS 11468900 MATTOLE R NR ETTERSBURG CA
#    USGS 11469000 MATTOLE R NR PETROLIA CA
#    USGS 11475000 EEL R A FORT SEWARD CA
#    USGS 11477000 EEL R A SCOTIA CA
#    USGS 11478500 VAN DUZEN R NR BRIDGEVILLE CA
#    USGS 11481000 MAD R NR ARCATA CA
#    USGS 11482500 REDWOOD C A ORICK CA
#    USGS 11525500 TRINITY R A LEWISTON CA
#    USGS 11526250 TRINITY R A JUNCTION CITY CA
#    USGS 11527000 TRINITY R NR BURNT RANCH CA
#    USGS 11532500 SMITH R NR CRESCENT CITY CA
#    USGS 14303600 NESTUCCA RIVER NEAR BEAVER, OR
#    USGS 14319500 NORTH UMPQUA RIVER AT WINCHESTER, OR
#    USGS 14321000 UMPQUA RIVER NEAR ELKTON, OR
#    USGS 14361500 ROGUE RIVER AT GRANTS PASS, OR
#    USGS 14372300 ROGUE RIVER NEAR AGNESS, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 10293000
#            TS   parameter     statistic     Description
#        102494       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=10293000&ts_ids=102494]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	102494_00060_00003	102494_00060_00003_cd
USGS	10293000	2018-12-24	27.6	A
USGS	10293000	2018-12-25	27.4	A
USGS	10293000	2018-12-26	27.3	A
USGS	10293000	2018-12-27	27.2	A
USGS	10293000	2018-12-28	27.1	A
USGS	10293000	2018-12-29	27.0	A
USGS	10293000	2018-12-30	27.0	A
USGS	10293000	2018-12-31	26.9	A
USGS	10293000	2019-01-01	26.8	A
USGS	10293000	2019-01-02	28.6	A
USGS	10293000	2019-01-03	30.0	A
USGS	10293000	2019-01-04	25.2	A
USGS	10293000	2019-01-05	20.9	A
USGS	10293000	2019-01-06	20.9	A
USGS	10293000	2019-01-07	20.8	A
USGS	10293000	2019-01-08	20.7	A
USGS	10293000	2019-01-09	20.6	A
USGS	10293000	2019-01-10	20.5	A
USGS	10293000	2019-01-11	20.5	A
USGS	10293000	2019-01-12	20.4	A
USGS	10293000	2019-01-13	20.5	A
USGS	10293000	2019-01-14	18.8	A
USGS	10293000	2019-01-15	17.4	A
USGS	10293000	2019-01-16	17.9	A
USGS	10293000	2019-01-17	19.2	A
USGS	10293000	2019-01-18	18.5	A
USGS	10293000	2019-01-19	18.4	A
USGS	10293000	2019-01-20	18.2	A
USGS	10293000	2019-01-21	17.6	A
USGS	10293000	2019-01-22	17.5	A
USGS	10293000	2019-01-23	17.5	A
USGS	10293000	2019-01-24	17.4	A
USGS	10293000	2019-01-25	17.3	A
USGS	10293000	2019-01-26	17.2	A
USGS	10293000	2019-01-27	17.2	A
USGS	10293000	2019-01-28	17.1	A
USGS	10293000	2019-01-29	17.0	A
USGS	10293000	2019-01-30	16.9	A
USGS	10293000	2019-01-31	16.9	A
USGS	10293000	2019-02-01	16.8	A
USGS	10293000	2019-02-02	17.0	A
USGS	10293000	2019-02-03	16.7	A
USGS	10293000	2019-02-04	16.6	A
USGS	10293000	2019-02-05	16.5	A
USGS	10293000	2019-02-06	16.6	A
USGS	10293000	2019-02-07	16.5	A
USGS	10293000	2019-02-08	21.9	A
USGS	10293000	2019-02-09	25.8	A
USGS	10293000	2019-02-10	26.3	A
USGS	10293000	2019-02-11	26.0	A
USGS	10293000	2019-02-12	25.9	A
USGS	10293000	2019-02-13	26.2	A
USGS	10293000	2019-02-14	21.9	A
USGS	10293000	2019-02-15	17.7	A
USGS	10293000	2019-02-16	17.1	A
USGS	10293000	2019-02-17	16.8	A
USGS	10293000	2019-02-18	16.4	A
USGS	10293000	2019-02-19	21.5	A
USGS	10293000	2019-02-20	25.7	A
USGS	10293000	2019-02-21	25.7	A
USGS	10293000	2019-02-22	25.5	A
USGS	10293000	2019-02-23	25.5	A
USGS	10293000	2019-02-24	25.7	A
USGS	10293000	2019-02-25	19.7	A
USGS	10293000	2019-02-26	16.0	A
USGS	10293000	2019-02-27	16.6	A
USGS	10293000	2019-02-28	17.1	A
USGS	10293000	2019-03-01	17.0	A
USGS	10293000	2019-03-02	16.9	A
USGS	10293000	2019-03-03	17.1	A
USGS	10293000	2019-03-04	17.3	A
USGS	10293000	2019-03-05	17.0	A
USGS	10293000	2019-03-06	17.2	A
USGS	10293000	2019-03-07	17.2	A
USGS	10293000	2019-03-08	16.5	A
USGS	10293000	2019-03-09	16.4	A
USGS	10293000	2019-03-10	16.1	A
USGS	10293000	2019-03-11	87.7	A
USGS	10293000	2019-03-12	161	A
USGS	10293000	2019-03-13	140	A
USGS	10293000	2019-03-14	203	A
USGS	10293000	2019-03-15	217	A
USGS	10293000	2019-03-16	218	A
USGS	10293000	2019-03-17	220	A
USGS	10293000	2019-03-18	221	A
USGS	10293000	2019-03-19	271	A
USGS	10293000	2019-03-20	297	A
USGS	10293000	2019-03-21	298	A
USGS	10293000	2019-03-22	299	A
USGS	10293000	2019-03-23	300	A
USGS	10293000	2019-03-24	301	A
USGS	10293000	2019-03-25	301	A
USGS	10293000	2019-03-26	303	A
USGS	10293000	2019-03-27	303	A
USGS	10293000	2019-03-28	304	A
USGS	10293000	2019-03-29	305	A
USGS	10293000	2019-03-30	306	A
USGS	10293000	2019-03-31	307	A
USGS	10293000	2019-04-01	308	A
USGS	10293000	2019-04-02	308	A
USGS	10293000	2019-04-03	308	A
USGS	10293000	2019-04-04	308	A
USGS	10293000	2019-04-05	307	A
USGS	10293000	2019-04-06	307	A
USGS	10293000	2019-04-07	306	A
USGS	10293000	2019-04-08	280	A
USGS	10293000	2019-04-09	254	A
USGS	10293000	2019-04-10	254	A
USGS	10293000	2019-04-11	254	A
USGS	10293000	2019-04-12	253	A
USGS	10293000	2019-04-13	253	A
USGS	10293000	2019-04-14	253	A
USGS	10293000	2019-04-15	252	A
USGS	10293000	2019-04-16	287	A
USGS	10293000	2019-04-17	305	A
USGS	10293000	2019-04-18	305	A
USGS	10293000	2019-04-19	305	A
USGS	10293000	2019-04-20	305	A
USGS	10293000	2019-04-21	305	A
USGS	10293000	2019-04-22	305	A
USGS	10293000	2019-04-23	305	A
USGS	10293000	2019-04-24	306	A
USGS	10293000	2019-04-25	306	A
USGS	10293000	2019-04-26	306	A
USGS	10293000	2019-04-27	307	A
USGS	10293000	2019-04-28	308	A
USGS	10293000	2019-04-29	309	A
USGS	10293000	2019-04-30	309	A
USGS	10293000	2019-05-01	309	A
USGS	10293000	2019-05-02	309	A
USGS	10293000	2019-05-03	308	A
USGS	10293000	2019-05-04	308	A
USGS	10293000	2019-05-05	308	A
USGS	10293000	2019-05-06	307	A
USGS	10293000	2019-05-07	308	A
USGS	10293000	2019-05-08	307	A
USGS	10293000	2019-05-09	340	A
USGS	10293000	2019-05-10	358	A
USGS	10293000	2019-05-11	358	A
USGS	10293000	2019-05-12	358	A
USGS	10293000	2019-05-13	358	A
USGS	10293000	2019-05-14	358	A
USGS	10293000	2019-05-15	417	A
USGS	10293000	2019-05-16	450	A
USGS	10293000	2019-05-17	452	A
USGS	10293000	2019-05-18	451	A
USGS	10293000	2019-05-19	451	A
USGS	10293000	2019-05-20	406	A
USGS	10293000	2019-05-21	352	A
USGS	10293000	2019-05-22	337	A
USGS	10293000	2019-05-23	337	A
USGS	10293000	2019-05-24	337	A
USGS	10293000	2019-05-25	337	A
USGS	10293000	2019-05-26	336	A
USGS	10293000	2019-05-27	336	A
USGS	10293000	2019-05-28	282	A
USGS	10293000	2019-05-29	255	A
USGS	10293000	2019-05-30	254	A
USGS	10293000	2019-05-31	254	A
USGS	10293000	2019-06-01	255	A
USGS	10293000	2019-06-02	255	A
USGS	10293000	2019-06-03	289	A
USGS	10293000	2019-06-04	340	A
USGS	10293000	2019-06-05	357	A
USGS	10293000	2019-06-06	425	A
USGS	10293000	2019-06-07	584	A
USGS	10293000	2019-06-08	722	A
USGS	10293000	2019-06-09	762	A
USGS	10293000	2019-06-10	762	A
USGS	10293000	2019-06-11	761	A
USGS	10293000	2019-06-12	762	A
USGS	10293000	2019-06-13	762	A
USGS	10293000	2019-06-14	764	A
USGS	10293000	2019-06-15	766	A
USGS	10293000	2019-06-16	768	A
USGS	10293000	2019-06-17	713	A
USGS	10293000	2019-06-18	659	A
USGS	10293000	2019-06-19	589	A
USGS	10293000	2019-06-20	555	A
USGS	10293000	2019-06-21	559	A
USGS	10293000	2019-06-22	561	A
USGS	10293000	2019-06-23	563	A
USGS	10293000	2019-06-24	566	A
USGS	10293000	2019-06-25	568	A
USGS	10293000	2019-06-26	569	A
USGS	10293000	2019-06-27	509	A
USGS	10293000	2019-06-28	483	A
USGS	10293000	2019-06-29	483	A
USGS	10293000	2019-06-30	483	A
USGS	10293000	2019-07-01	483	A
USGS	10293000	2019-07-02	482	A
USGS	10293000	2019-07-03	449	A
USGS	10293000	2019-07-04	431	A
USGS	10293000	2019-07-05	431	A
USGS	10293000	2019-07-06	431	A
USGS	10293000	2019-07-07	431	A
USGS	10293000	2019-07-08	432	A
USGS	10293000	2019-07-09	432	A
USGS	10293000	2019-07-10	431	A
USGS	10293000	2019-07-11	431	A
USGS	10293000	2019-07-12	396	A
USGS	10293000	2019-07-13	379	A
USGS	10293000	2019-07-14	379	A
USGS	10293000	2019-07-15	379	A
USGS	10293000	2019-07-16	380	A
USGS	10293000	2019-07-17	380	A
USGS	10293000	2019-07-18	380	A
USGS	10293000	2019-07-19	344	A
USGS	10293000	2019-07-20	326	A
USGS	10293000	2019-07-21	327	A
USGS	10293000	2019-07-22	326	A
USGS	10293000	2019-07-23	326	A
USGS	10293000	2019-07-24	327	A
USGS	10293000	2019-07-25	326	A
USGS	10293000	2019-07-26	327	A
USGS	10293000	2019-07-27	327	A
USGS	10293000	2019-07-28	327	A
USGS	10293000	2019-07-29	327	A
USGS	10293000	2019-07-30	327	A
USGS	10293000	2019-07-31	328	A
USGS	10293000	2019-08-01	327	A
USGS	10293000	2019-08-02	327	A
USGS	10293000	2019-08-03	327	A
USGS	10293000	2019-08-04	327	A
USGS	10293000	2019-08-05	326	A
USGS	10293000	2019-08-06	326	A
USGS	10293000	2019-08-07	325	A
USGS	10293000	2019-08-08	326	A
USGS	10293000	2019-08-09	325	A
USGS	10293000	2019-08-10	325	A
USGS	10293000	2019-08-11	325	A
USGS	10293000	2019-08-12	325	A
USGS	10293000	2019-08-13	325	A
USGS	10293000	2019-08-14	324	A
USGS	10293000	2019-08-15	324	A
USGS	10293000	2019-08-16	324	A
USGS	10293000	2019-08-17	323	A
USGS	10293000	2019-08-18	322	A
USGS	10293000	2019-08-19	321	A
USGS	10293000	2019-08-20	321	A
USGS	10293000	2019-08-21	320	A
USGS	10293000	2019-08-22	319	A
USGS	10293000	2019-08-23	319	A
USGS	10293000	2019-08-24	318	A
USGS	10293000	2019-08-25	318	A
USGS	10293000	2019-08-26	317	A
USGS	10293000	2019-08-27	316	A
USGS	10293000	2019-08-28	316	A
USGS	10293000	2019-08-29	315	A
USGS	10293000	2019-08-30	314	A
USGS	10293000	2019-08-31	314	A
USGS	10293000	2019-09-01	312	A
USGS	10293000	2019-09-02	312	A
USGS	10293000	2019-09-03	312	A
USGS	10293000	2019-09-04	284	A
USGS	10293000	2019-09-05	271	A
USGS	10293000	2019-09-06	270	A
USGS	10293000	2019-09-07	269	A
USGS	10293000	2019-09-08	269	A
USGS	10293000	2019-09-09	268	A
USGS	10293000	2019-09-10	267	A
USGS	10293000	2019-09-11	267	A
USGS	10293000	2019-09-12	268	A
USGS	10293000	2019-09-13	268	A
USGS	10293000	2019-09-14	267	A
USGS	10293000	2019-09-15	267	A
USGS	10293000	2019-09-16	247	A
USGS	10293000	2019-09-17	236	A
USGS	10293000	2019-09-18	235	A
USGS	10293000	2019-09-19	235	A
USGS	10293000	2019-09-20	235	A
USGS	10293000	2019-09-21	235	A
USGS	10293000	2019-09-22	235	A
USGS	10293000	2019-09-23	235	A
USGS	10293000	2019-09-24	235	A
USGS	10293000	2019-09-25	234	A
USGS	10293000	2019-09-26	234	A
USGS	10293000	2019-09-27	233	A
USGS	10293000	2019-09-28	233	A
USGS	10293000	2019-09-29	233	A
USGS	10293000	2019-09-30	232	A
USGS	10293000	2019-10-01	232	A
USGS	10293000	2019-10-02	231	A
USGS	10293000	2019-10-03	231	A
USGS	10293000	2019-10-04	231	A
USGS	10293000	2019-10-05	231	A
USGS	10293000	2019-10-06	231	A
USGS	10293000	2019-10-07	230	A
USGS	10293000	2019-10-08	230	A
USGS	10293000	2019-10-09	219	A
USGS	10293000	2019-10-10	186	A
USGS	10293000	2019-10-11	175	A
USGS	10293000	2019-10-12	174	A
USGS	10293000	2019-10-13	174	A
USGS	10293000	2019-10-14	174	A
USGS	10293000	2019-10-15	151	A
USGS	10293000	2019-10-16	140	A
USGS	10293000	2019-10-17	140	A
USGS	10293000	2019-10-18	140	A
USGS	10293000	2019-10-19	140	A
USGS	10293000	2019-10-20	140	A
USGS	10293000	2019-10-21	140	A
USGS	10293000	2019-10-22	140	A
USGS	10293000	2019-10-23	140	A
USGS	10293000	2019-10-24	140	A
USGS	10293000	2019-10-25	140	A
USGS	10293000	2019-10-26	140	A
USGS	10293000	2019-10-27	140	A
USGS	10293000	2019-10-28	140	A
USGS	10293000	2019-10-29	130	A
USGS	10293000	2019-10-30	121	A
USGS	10293000	2019-10-31	61.0	A:e
USGS	10293000	2019-11-01	28.0	A:e
USGS	10293000	2019-11-02	27.2	A
USGS	10293000	2019-11-03	26.6	A
USGS	10293000	2019-11-04	27.0	A
USGS	10293000	2019-11-05	25.3	A
USGS	10293000	2019-11-06	21.5	A
USGS	10293000	2019-11-07	22.1	A
USGS	10293000	2019-11-08	22.8	A
USGS	10293000	2019-11-09	22.0	A
USGS	10293000	2019-11-10	21.6	A
USGS	10293000	2019-11-11	21.7	A
USGS	10293000	2019-11-12	22.3	A
USGS	10293000	2019-11-13	22.1	A
USGS	10293000	2019-11-14	21.9	A
USGS	10293000	2019-11-15	21.7	A
USGS	10293000	2019-11-16	21.3	A
USGS	10293000	2019-11-17	21.5	A
USGS	10293000	2019-11-18	21.5	A
USGS	10293000	2019-11-19	31.6	A
USGS	10293000	2019-11-20	22.2	A
USGS	10293000	2019-11-21	14.8	A
USGS	10293000	2019-11-22	17.2	A
USGS	10293000	2019-11-23	19.5	A
USGS	10293000	2019-11-24	19.5	A
USGS	10293000	2019-11-25	19.5	A
USGS	10293000	2019-11-26	19.5	A
USGS	10293000	2019-11-27	19.5	A
USGS	10293000	2019-11-28	19.5	A
USGS	10293000	2019-11-29	19.5	A
USGS	10293000	2019-11-30	19.5	A
USGS	10293000	2019-12-01	19.5	A
USGS	10293000	2019-12-02	19.5	A
USGS	10293000	2019-12-03	19.5	A
USGS	10293000	2019-12-04	19.5	A
USGS	10293000	2019-12-05	19.5	A
USGS	10293000	2019-12-06	19.5	A
USGS	10293000	2019-12-07	19.5	A
USGS	10293000	2019-12-08	19.5	A
USGS	10293000	2019-12-09	19.5	A
USGS	10293000	2019-12-10	19.5	A
USGS	10293000	2019-12-11	19.5	A
USGS	10293000	2019-12-12	19.5	A
USGS	10293000	2019-12-13	19.5	A
USGS	10293000	2019-12-14	19.5	A
USGS	10293000	2019-12-15	19.5	A
USGS	10293000	2019-12-16	19.5	A
USGS	10293000	2019-12-17	19.5	A
USGS	10293000	2019-12-18	19.5	A
USGS	10293000	2019-12-19	19.5	A
USGS	10293000	2019-12-20	19.5	A
USGS	10293000	2019-12-21	19.5	A
USGS	10293000	2019-12-22	19.5	A
USGS	10293000	2019-12-23	19.5	A
USGS	10293000	2019-12-24	19.5	A
USGS	10293000	2019-12-25	19.5	A
USGS	10293000	2019-12-26	19.5	A
USGS	10293000	2019-12-27	19.5	A
USGS	10293000	2019-12-28	19.5	A
USGS	10293000	2019-12-29	19.5	A
USGS	10293000	2019-12-30	19.5	A
USGS	10293000	2019-12-31	19.5	A
USGS	10293000	2020-01-01	19.5	A
USGS	10293000	2020-01-02	19.5	A
USGS	10293000	2020-01-03	19.5	A
USGS	10293000	2020-01-04	19.5	A
USGS	10293000	2020-01-05	19.5	A
USGS	10293000	2020-01-06	19.5	A
USGS	10293000	2020-01-07	19.5	A
USGS	10293000	2020-01-08	19.5	A
USGS	10293000	2020-01-09	19.5	A
USGS	10293000	2020-01-10	19.5	A
USGS	10293000	2020-01-11	19.6	A
USGS	10293000	2020-01-12	19.6	A
USGS	10293000	2020-01-13	19.7	A
USGS	10293000	2020-01-14	19.8	A
USGS	10293000	2020-01-15	19.8	A
USGS	10293000	2020-01-16	19.9	A
USGS	10293000	2020-01-17	20.0	A
USGS	10293000	2020-01-18	20.0	A
USGS	10293000	2020-01-19	20.1	A
USGS	10293000	2020-01-20	20.2	A
USGS	10293000	2020-01-21	20.2	A
USGS	10293000	2020-01-22	20.3	A
USGS	10293000	2020-01-23	20.3	A
USGS	10293000	2020-01-24	20.4	A
USGS	10293000	2020-01-25	20.5	A
USGS	10293000	2020-01-26	20.5	A
USGS	10293000	2020-01-27	20.6	A
USGS	10293000	2020-01-28	20.7	A
USGS	10293000	2020-01-29	20.7	A
USGS	10293000	2020-01-30	20.8	A
USGS	10293000	2020-01-31	20.9	A
USGS	10293000	2020-02-01	20.9	A
USGS	10293000	2020-02-02	21.0	A
USGS	10293000	2020-02-03	21.1	A
USGS	10293000	2020-02-04	21.1	A
USGS	10293000	2020-02-05	21.2	A
USGS	10293000	2020-02-06	21.3	A
USGS	10293000	2020-02-07	21.3	A
USGS	10293000	2020-02-08	21.4	A
USGS	10293000	2020-02-09	21.5	A
USGS	10293000	2020-02-10	21.5	A
USGS	10293000	2020-02-11	21.6	A
USGS	10293000	2020-02-12	21.7	A
USGS	10293000	2020-02-13	21.7	A
USGS	10293000	2020-02-14	21.8	A
USGS	10293000	2020-02-15	21.9	A
USGS	10293000	2020-02-16	21.9	A
USGS	10293000	2020-02-17	22.0	A
USGS	10293000	2020-02-18	22.1	A
USGS	10293000	2020-02-19	22.1	A
USGS	10293000	2020-02-20	22.2	A
USGS	10293000	2020-02-21	22.3	A
USGS	10293000	2020-02-22	22.4	A
USGS	10293000	2020-02-23	22.4	A
USGS	10293000	2020-02-24	22.5	A
USGS	10293000	2020-02-25	22.6	A
USGS	10293000	2020-02-26	22.7	A
USGS	10293000	2020-02-27	23.0	A
USGS	10293000	2020-02-28	22.8	A
USGS	10293000	2020-02-29	23.1	A
USGS	10293000	2020-03-01	23.4	A
USGS	10293000	2020-03-02	23.8	A
USGS	10293000	2020-03-03	45.4	A
USGS	10293000	2020-03-04	72.0	A
USGS	10293000	2020-03-05	72.1	A
USGS	10293000	2020-03-06	72.2	A
USGS	10293000	2020-03-07	72.4	A
USGS	10293000	2020-03-08	72.5	A
USGS	10293000	2020-03-09	72.6	A
USGS	10293000	2020-03-10	72.8	A
USGS	10293000	2020-03-11	72.9	A
USGS	10293000	2020-03-12	60.8	A
USGS	10293000	2020-03-13	53.5	A
USGS	10293000	2020-03-14	53.7	A
USGS	10293000	2020-03-15	53.8	A
USGS	10293000	2020-03-16	53.9	A
USGS	10293000	2020-03-17	54.0	A
USGS	10293000	2020-03-18	54.1	A
USGS	10293000	2020-03-19	54.2	A
USGS	10293000	2020-03-20	54.4	A
USGS	10293000	2020-03-21	54.5	A
USGS	10293000	2020-03-22	54.6	A
USGS	10293000	2020-03-23	54.7	A
USGS	10293000	2020-03-24	54.9	A
USGS	10293000	2020-03-25	55.2	A
USGS	10293000	2020-03-26	55.5	A
USGS	10293000	2020-03-27	55.7	A
USGS	10293000	2020-03-28	55.9	A
USGS	10293000	2020-03-29	56.3	A
USGS	10293000	2020-03-30	56.3	A
USGS	10293000	2020-03-31	61.1	A
USGS	10293000	2020-04-01	71.8	A
USGS	10293000	2020-04-02	78.0	A
USGS	10293000	2020-04-03	79.0	A
USGS	10293000	2020-04-04	79.0	A
USGS	10293000	2020-04-05	78.6	A
USGS	10293000	2020-04-06	78.6	A
USGS	10293000	2020-04-07	88.5	A
USGS	10293000	2020-04-08	100	A
USGS	10293000	2020-04-09	116	A
USGS	10293000	2020-04-10	133	A
USGS	10293000	2020-04-11	134	A
USGS	10293000	2020-04-12	134	A
USGS	10293000	2020-04-13	114	A
USGS	10293000	2020-04-14	92.9	A
USGS	10293000	2020-04-15	93.2	A
USGS	10293000	2020-04-16	93.5	A
USGS	10293000	2020-04-17	94.2	A
USGS	10293000	2020-04-18	121	A
USGS	10293000	2020-04-19	152	A
USGS	10293000	2020-04-20	131	A
USGS	10293000	2020-04-21	108	A
USGS	10293000	2020-04-22	98.4	A
USGS	10293000	2020-04-23	98.5	A
USGS	10293000	2020-04-24	98.5	A
USGS	10293000	2020-04-25	111	A
USGS	10293000	2020-04-26	132	A
USGS	10293000	2020-04-27	133	A
USGS	10293000	2020-04-28	133	A
USGS	10293000	2020-04-29	133	A
USGS	10293000	2020-04-30	146	A
USGS	10293000	2020-05-01	159	A
USGS	10293000	2020-05-02	159	A
USGS	10293000	2020-05-03	160	A
USGS	10293000	2020-05-04	147	A
USGS	10293000	2020-05-05	135	A
USGS	10293000	2020-05-06	136	A
USGS	10293000	2020-05-07	127	A
USGS	10293000	2020-05-08	116	A
USGS	10293000	2020-05-09	120	A
USGS	10293000	2020-05-10	123	A
USGS	10293000	2020-05-11	134	A
USGS	10293000	2020-05-12	145	A
USGS	10293000	2020-05-13	145	A
USGS	10293000	2020-05-14	144	A
USGS	10293000	2020-05-15	128	A
USGS	10293000	2020-05-16	113	A
USGS	10293000	2020-05-17	112	A
USGS	10293000	2020-05-18	112	A
USGS	10293000	2020-05-19	128	A
USGS	10293000	2020-05-20	161	A
USGS	10293000	2020-05-21	167	A
USGS	10293000	2020-05-22	154	A
USGS	10293000	2020-05-23	154	A
USGS	10293000	2020-05-24	153	A
USGS	10293000	2020-05-25	152	A
USGS	10293000	2020-05-26	146	A
USGS	10293000	2020-05-27	145	A
USGS	10293000	2020-05-28	145	A
USGS	10293000	2020-05-29	139	A
USGS	10293000	2020-05-30	144	A
USGS	10293000	2020-05-31	150	A
USGS	10293000	2020-06-01	150	A
USGS	10293000	2020-06-02	149	A
USGS	10293000	2020-06-03	149	A
USGS	10293000	2020-06-04	140	A
USGS	10293000	2020-06-05	136	A
USGS	10293000	2020-06-06	136	A
USGS	10293000	2020-06-07	137	A
USGS	10293000	2020-06-08	119	A
USGS	10293000	2020-06-09	113	A
USGS	10293000	2020-06-10	118	A
USGS	10293000	2020-06-11	116	A
USGS	10293000	2020-06-12	112	A
USGS	10293000	2020-06-13	106	A
USGS	10293000	2020-06-14	99.2	A
USGS	10293000	2020-06-15	98.2	A
USGS	10293000	2020-06-16	97.1	A
USGS	10293000	2020-06-17	100	A
USGS	10293000	2020-06-18	98.1	A
USGS	10293000	2020-06-19	91.7	A
USGS	10293000	2020-06-20	96.8	A
USGS	10293000	2020-06-21	102	A
USGS	10293000	2020-06-22	102	A
USGS	10293000	2020-06-23	104	A
USGS	10293000	2020-06-24	107	A
USGS	10293000	2020-06-25	107	A
USGS	10293000	2020-06-26	107	A
USGS	10293000	2020-06-27	107	A
USGS	10293000	2020-06-28	108	A
USGS	10293000	2020-06-29	105	A
USGS	10293000	2020-06-30	110	A
USGS	10293000	2020-07-01	104	A
USGS	10293000	2020-07-02	88.9	A
USGS	10293000	2020-07-03	94.3	A
USGS	10293000	2020-07-04	99.3	A
USGS	10293000	2020-07-05	99.2	A
USGS	10293000	2020-07-06	103	A
USGS	10293000	2020-07-07	88.3	A
USGS	10293000	2020-07-08	72.7	A
USGS	10293000	2020-07-09	71.3	A
USGS	10293000	2020-07-10	76.4	A
USGS	10293000	2020-07-11	76.2	A
USGS	10293000	2020-07-12	75.8	A
USGS	10293000	2020-07-13	90.5	A
USGS	10293000	2020-07-14	101	A
USGS	10293000	2020-07-15	120	A
USGS	10293000	2020-07-16	125	A
USGS	10293000	2020-07-17	133	A
USGS	10293000	2020-07-18	147	A
USGS	10293000	2020-07-19	157	A
USGS	10293000	2020-07-20	156	A
USGS	10293000	2020-07-21	156	A
USGS	10293000	2020-07-22	150	A
USGS	10293000	2020-07-23	136	A
USGS	10293000	2020-07-24	123	A
USGS	10293000	2020-07-25	123	A
USGS	10293000	2020-07-26	122	A
USGS	10293000	2020-07-27	128	A
USGS	10293000	2020-07-28	128	A
USGS	10293000	2020-07-29	128	A
USGS	10293000	2020-07-30	122	A
USGS	10293000	2020-07-31	120	A
USGS	10293000	2020-08-01	128	A
USGS	10293000	2020-08-02	133	A
USGS	10293000	2020-08-03	133	A
USGS	10293000	2020-08-04	133	A
USGS	10293000	2020-08-05	133	A
USGS	10293000	2020-08-06	125	A
USGS	10293000	2020-08-07	121	A
USGS	10293000	2020-08-08	116	A
USGS	10293000	2020-08-09	111	A
USGS	10293000	2020-08-10	103	A
USGS	10293000	2020-08-11	92.8	A
USGS	10293000	2020-08-12	92.1	A
USGS	10293000	2020-08-13	91.5	A
USGS	10293000	2020-08-14	90.9	A
USGS	10293000	2020-08-15	91.0	A
USGS	10293000	2020-08-16	91.0	A
USGS	10293000	2020-08-17	91.1	A
USGS	10293000	2020-08-18	86.2	A
USGS	10293000	2020-08-19	80.4	A
USGS	10293000	2020-08-20	80.5	A
USGS	10293000	2020-08-21	80.6	A
USGS	10293000	2020-08-22	90.1	A
USGS	10293000	2020-08-23	108	A
USGS	10293000	2020-08-24	99.5	A
USGS	10293000	2020-08-25	98.1	A
USGS	10293000	2020-08-26	98.6	A
USGS	10293000	2020-08-27	93.5	A
USGS	10293000	2020-08-28	98.3	A
USGS	10293000	2020-08-29	98.3	A
USGS	10293000	2020-08-30	97.5	A
USGS	10293000	2020-08-31	96.9	A
USGS	10293000	2020-09-01	97.0	A
USGS	10293000	2020-09-02	97.0	A
USGS	10293000	2020-09-03	96.9	A
USGS	10293000	2020-09-04	96.7	A
USGS	10293000	2020-09-05	97.2	A
